First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-9008475,R-HSA-6804879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""MDM2 ubiquitinates TP53"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-6804724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804724"",""MDM2 ubiquitinates phosphorylated MDM4"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-6804253,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804253"",""MDM2 ubiquitinates JMY"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-870449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870449"",""TRIM33 monoubiquitinates SMAD4"")","Williams, MG"
R-HSA-9008475,R-HSA-2186747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-2176502,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2176502"",""NEDD4L ubiquitinates SMAD2/3"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-2179276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2179276"",""SMURF2 monoubiquitinates SMAD3"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-2186785,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186785"",""RNF111 ubiquitinates SMAD7"")","Orlic-Milacic, M"
R-HSA-9008475,R-HSA-5250947,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")","May, B"
R-HSA-9008822,R-HSA-8938371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938371"",""RUNX2:CBFB binds the LGALS3 gene promoter"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8939833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939833"",""RUNX2:CBFB binds the ITGBL1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8939963,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939963"",""Activated AKT phosphorylates RUNX2"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8939670,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939670"",""RUNX2:CBFB binds the ITGA5 gene promoter"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-9009451,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009451"",""RUNX2 binds SMURF1 gene"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-9008412,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008412"",""CDK4 phosphorylates RUNX2"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-9009282,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009282"",""CDK1 phosphorylates RUNX2"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8877941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877941"",""RUNX2 binds SMAD1 in the nucleus"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8937864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937864"",""RUNX2 binds tyrosine phosphorylated YAP1"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8939852,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939852"",""RUNX2 and SP7 bind the UCMA gene promoter"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-9009208,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009208"",""Activated ERKs phosphorylate RUNX2"")","Orlic-Milacic, M"
R-HSA-9008822,R-HSA-8878257,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878257"",""RUNX2 binds the IHH gene promoter"")","Orlic-Milacic, M"
R-HSA-9008839,R-HSA-6803892,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008839"",""BAX gene expression is stimulated by RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803892"",""SFN dimer binds BAX"")","Orlic-Milacic, M"
R-HSA-9009308,R-HSA-9009309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009308"",""STUB1 polyubiquitinates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009309"",""RUNX2 binds STUB1"")","Orlic-Milacic, M"
R-HSA-9009403,R-HSA-9009401,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009403"",""SMURF1 polyubiquitinates RUNX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009401"",""RUNX2 binds SMURF1"")","Orlic-Milacic, M"
R-HSA-9017954,R-HSA-9017921,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017954"",""MECP2:SIN3A complex binds OPRM1 gene promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017921"",""OPRM1 gene expression is repressed by MECP2"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022453"",""MECP2 binds 5hmC-DNA"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022770,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022770"",""MECP2 binds SGK1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021944,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021944"",""MECP2 binds RBFOX1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021851"",""MECP2 binds CREB1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021950,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021950"",""MECP2 binds MEF2C gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9017447,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017447"",""MECP2 binds PPARG gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022872"",""MECP2 binds MOBP gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022456,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022456"",""MECP2 binds 5mC-DNA"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021945,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021945"",""MECP2 binds GAMT gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9006503,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006503"",""MECP2 binds the PVALB gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9023592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023592"",""MECP2 binds HTT"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9005995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005995"",""MECP2 binds the SIN3A co-repressor complex"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022314,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022314"",""HIPK2 phosphorylates MECP2"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022625"",""MECP2 binds FOXG1"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021888,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021888"",""MECP2 binds CREB1"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9018594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018594"",""MECP2 binds LBR"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-8986937,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986937"",""MECP2 is phosphorylated at T308"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-8986939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986939"",""MECP2 binds the NCoR/SMRT complex"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9023132,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023132"",""AURKB phosphorylates MECP2 at S423"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9006992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006992"",""MECP2 is phosphorylated at S423"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9615801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615801"",""MECP2 binds IRAK1 gene"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9006122,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006122"",""BDNF gene transcription"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9017983,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017983"",""MECP2 binds CRH gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9023348,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023348"",""MECP2 binds DLL1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022941"",""MECP2 binds GAD2 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022935,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022935"",""MECP2 binds GAD1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9023538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023538"",""MECP2 binds PTPN1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9023346,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023346"",""MECP2 binds NOTCH1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-8986943,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986943"",""MECP2 binds MET gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9006588,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006588"",""MECP2 binds the PTPN4 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021946"",""MECP2 binds GPRIN1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9005988,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005988"",""MECP2 binds the TRPC3 gene"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9006490,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006490"",""MECP2 binds the GRIN2A gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9020504,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020504"",""MECP2 binds GRIN2B gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9021954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021954"",""MECP2 binds OPRK1 gene promoter"")","Orlic-Milacic, M"
R-HSA-9021183,R-HSA-9022734,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022734"",""MECP2 binds FKBP5 gene promoter"")","Orlic-Milacic, M"
R-HSA-9022764,R-HSA-6795290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022764"",""SGK1 gene expression is inhibited by MECP2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6795290"",""TORC2 complex phosphorylates SGK1"")","Orlic-Milacic, M"
R-HSA-9023912,R-HSA-9023909,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023912"",""AGO2 cleaves passenger strand of duplex siRNA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023909"",""C3PO hydrolyzes cleaved passenger strand"")","May, B"
R-HSA-9613494,R-HSA-9613494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-9613497,R-HSA-9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","Timmers, HTM"
R-HSA-9613497,R-HSA-75850,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")","Timmers, HTM"
R-HSA-9613497,R-HSA-73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",
R-HSA-9617683,R-HSA-9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617683"",""EP300,CREBBP bind SOH-C481-FOXO4"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8878056,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878056"",""RUNX1:CBFB binds EP300"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8935740,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935740"",""RUNX1 and GATA1 bind the promoter of the ITGA2B gene"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8936616,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936616"",""RUNX1 and GATA1 bind the promoter of the GP1BA gene"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8936979,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936979"",""RUNX1 and GATA1 bind the promoter of the THBS1 gene"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8937037,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937037"",""RUNX1 and GATA1 bind the promoter of the MIR27A gene"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-9617927,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617927"",""FOXO4 binds ATXN3"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-9617660,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617660"",""ROS oxidize FOXO4 cysteine residues"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8952419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952419"",""SMURFs ubiquitinate RUNX3"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-8951951,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951951"",""RUNX3 binds EP300"")","Orlic-Milacic, M"
R-HSA-9617735,R-HSA-3215152,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215152"",""TP53 in complex with EP300, PRMT1 and CARM1 binds the GADD45A promoter"")","Orlic-Milacic, M"
