First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GSTO1 dimer reduces methylarsonate to methylarsonite,"Jassal, B",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GSS:Mg2+ dimer synthesizes GSH,,Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GSH translocates from cytosol to extracellular region,"Jassal, B",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,"CHAC1,2 cleaves GSH to OPRO and CysGly","Jassal, B",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GST dimers conjugate GSH with cytosolic substrates,,Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,MGST trimers transfer GS from GSH to AFXBO and AFNBO,"Jassal, B",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GSTO dimers reduce DeHA to AscH-,"D'Eustachio, P",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,GSSeH condenses with GSH to form H2Se and GSSG,"Williams, MG",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,SeO3(2-) combines with GSH to form GSSeSG and GSSG,"Williams, MG",Different,FALSE,,,,,
HAGH hydrolyses (R)-S-LGSH to GSH and LACT,glutaredoxin (oxidized) + glutathione (reduced) => glutaredoxin (reduced) + glutathione (oxidized),,Different,FALSE,,,,,
PYCR2 decamer reduces (S)-1-pyrroline-5-carboxylate to L-Pro,PRODH oxidises L-Pro to 1PYR-5COOH,"D'Eustachio, P",Different,TRUE,,,,,
Unknown hydroxyproline carrier transports cytosolic HPRO into the mitochondrial matrix,PRODH2 oxidises HPRO to 1PYR-5COOH,"Jassal, B",Different,FALSE,,,,,
PXLP-K279-GOT2 dimer transaminates 4-OH-L-glutamate to 4-hydroxy-2-oxoglutarate (HOG),"SLC25A12,13 exchange cytosolic L-Glu for mitochondrial matrix L-Asp","D'Eustachio, P",Different,FALSE,,,,,
PXLP-K279-GOT2 dimer transaminates 4-OH-L-glutamate to 4-hydroxy-2-oxoglutarate (HOG),GOT2 dimer deaminates L-Asp,,Different,TRUE,,,,,
PXLP-K279-GOT2 dimer transaminates 4-OH-L-glutamate to 4-hydroxy-2-oxoglutarate (HOG),"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,lipo-PDH decarboxylates PYR to Ac-CoA,"Birney, E",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,LDHAL6B reduces PYR to LACT,"D'Eustachio, P",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,PXLP-K341-GPT2 transaminates PYR to form L-Ala,"D'Eustachio, P",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,(R)-3-aminoisobutyric acid + pyruvate => 2-methyl-3-oxopropanoate + alanine,"D'Eustachio, P",Different,FALSE,,,,,
HOGA1 tetramer aldol-cleaves 4-OH-2-oxoglutarate (HOG) to glyoxylate and pyruvate,beta-alanine + pyruvate => 3-oxopropanoate + alanine,"D'Eustachio, P",Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
"CARNS1 transforms ATP, L-His, b-Ala to CARN",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,D-glyceraldehyde 3-phosphate + D-fructose 6-phosphate   <=> xylulose 5-phosphate + D-erythrose 4-phosphate,,Same,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,D-glyceraldehyde 3-phosphate + sedoheptulose 7-phosphate<=> xylulose 5-phosphate+ribose 5-phosphate ,,Same,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,acetaldehyde [cytosolic] => acetaldehyde [mitochondrial],"D'Eustachio, P",Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,acetaldehyde + NAD+ => acetate + NADH + H+ [cytosolic],"Jassal, B",Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,D-glyceraldehyde 3-phosphate <=> dihydroxyacetone phosphate,,Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,"dihydroxyacetone phosphate + D-glyceraldehyde 3-phosphate <=> D-fructose 1,6-bisphosphate",,Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
DERA cleaves dR5P to GA3P and CH3CHO,sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate <=> D-erythrose 4-phosphate + D-fructose 6-phosphate,,Same,FALSE,,,,,
PGM2:Mg2+ isomerises R1P to R5P,ribose 5-phosphate + xylulose 5-phosphate <=> sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate,,Same,FALSE,,,,,
PGM2:Mg2+ isomerises R1P to R5P,ribose 5-phosphate <=> D-ribulose 5-phosphate,,Same,FALSE,,,,,
PGM2:Mg2+ isomerises R1P to R5P,D-ribose 5-phosphate + ATP => 5-phospho-alpha-D-ribose 1-diphosphate (PRPP) + adenosine 5'-monophosphate,,Same,FALSE,,,,,
PGM2:Mg2+ isomerises R1P to R5P,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Same,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
HDHD1:Mg2+ dephosphorylates PURIDP,(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
NUBPL transfers 4Fe-4S to Complex I subunits,NUBPL binds 4Fe-4S,"Jassal, B",Same,TRUE,,,,,
"NUBPL transfers 4Fe-4S to NDUFV1, V2",NUBPL binds 4Fe-4S,"Jassal, B",Same,TRUE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,HMGCS1 condenses Ac-CoA and ACA-CoA to form bHMG-CoA,"Jassal, B",Different,TRUE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,ACAT2 condenses 2 Ac-CoA to form ACA-CoA,"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,"AACS ligates CoA-SH to ACA, forming ACA-CoA","Jassal, B",Same,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O,"Joshi-Tope, G",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,acetyl-CoA + bicarbonate + ATP => malonyl-CoA + H2O + ADP + orthophosphate,"Gopinathrao, G",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"Gopinathrao, G",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,Btn-ACACB:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,Cho is acetylated to AcCho by CHAT,"Mahajan, SS",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,The acetyl group from acetyl-CoA is transferred to the NAT2,"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,The acetyl group from acetyl-CoA is transferred to the NAT1,"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,"Unknown NAT transfers COCH3 to AFXBO-C, AFNBO-C","Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,HGSNAT oligomer acetylates Heparan chain(1),"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,HGSNAT oligomer acetylates Heparan sulfate chain(3),"Jassal, B",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,phosphoenolpyruvate + ADP => pyruvate + ATP,"D'Eustachio, P",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,Spermine  => N-acetylated spermine,"Gopinathrao, G",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,Spermidine  => N-acetylated spermidine,"Gopinathrao, G",Different,FALSE,,,,,
HMGCLL1:Mg2+ cleaves bHMG-CoA to Ac-CoA and ACA,N-acetylation of serotonin,"Jassal, B",Different,FALSE,,,,,
HYKK phosphorylates 5HLYS,PXLP-K278-PHYKPL tetramer hydrolyses 5PHL,"Jassal, B",Same,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
LHPP:Mg2+ dimer hydrolyses PPi,(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
LIPT1 transfers lipoyl group from lipoyl-GCSH to DHs,LIPT2 transfers octanoyl group to GCSH,"Jassal, B",Same,FALSE,,,,,
LIAS:2(4Fe-4S) transforms octanoyl-K107-GCSH to lipoyl-K107-GCSH,PXLP-K754-GLDC dimer decarboxylates Gly,"Jassal, B",Same,FALSE,,,,,
ASPG hydrolyses L-Asn to L-Asp,PXLP-K259-GOT1 dimer deaminates L-Asp,,Different,FALSE,,,,,
ASPG hydrolyses L-Asn to L-Asp,aspartate + glutamine + ATP <=> asparagine + glutamate + AMP + pyrophosphate [ASNS],,Same,TRUE,,,,,
ASPG hydrolyses L-Asn to L-Asp,ASS1 tetramer:NMRAL1 dimer:NADPH transforms L-Asp and L-Cit to ARSUA,"D'Eustachio, P",Different,FALSE,,,,,
ASPG hydrolyses L-Asn to L-Asp,CAD hexamer transforms CAP to N-carb-L-Asp,"Jassal, B",Different,FALSE,,,,,
ASPG hydrolyses L-Asn to L-Asp,IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],"D'Eustachio, P",Different,FALSE,,,,,
ASPG hydrolyses L-Asn to L-Asp,CAIR + Aspartate + ATP => SAICAR + ADP + Pi,"D'Eustachio, P",Different,FALSE,,,,,
SARDH:FAD oxidatively demethylates SARC to Gly,ALAS condenses SUCC-CoA and Gly to form dALA,"D'Eustachio, P",Different,FALSE,,,,,
SARDH:FAD oxidatively demethylates SARC to Gly,salicylate-CoA + glycine => salicyluric acid + Coenzyme A,,Different,FALSE,,,,,
SARDH:FAD oxidatively demethylates SARC to Gly,benzoyl-CoA + glycine => benzoyl glycine (hippuric acid) + Coenzyme A,,Different,FALSE,,,,,
SARDH:FAD oxidatively demethylates SARC to Gly,PXLP-K754-GLDC dimer decarboxylates Gly,"Jassal, B",Different,FALSE,,,,,
GNMT tetramer transfers methyl group from AdoMet to Gly to form AdoHyc and SARC,AHCY:NAD+ tetramer hydrolyses AdoHcy,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,ALAS condenses SUCC-CoA and Gly to form dALA,"D'Eustachio, P",Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,salicylate-CoA + glycine => salicyluric acid + Coenzyme A,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,benzoyl-CoA + glycine => benzoyl glycine (hippuric acid) + Coenzyme A,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,PXLP-K280-SHMT2 tetramer transfers CH2OH group to Gly to form L-Ser,"Jassal, B",Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
Intermediate 2 binds MT-ND1:NDUFAF5:NDUFAF6 to form a 315kDa subcomplex,The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,"Jassal, B",Same,FALSE,,,,,
"The MCIA complex, NDUFAF2-7 all dissociate from the 980kDa complex, resulting in Complex I","Complex I oxidises NADH to NAD+, reduces CoQ to QH2","Jassal, B",Same,FALSE,,,,,
"The MCIA complex, NDUFAF2-7 all dissociate from the 980kDa complex, resulting in Complex I",NDUF subunits bind to form the FP subcomplex,"Jassal, B",Same,FALSE,,,,,
"The MCIA complex, NDUFAF2-7 all dissociate from the 980kDa complex, resulting in Complex I","IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1","Jassal, B",Same,FALSE,,,,,
"The MCIA complex, NDUFAF2-7 all dissociate from the 980kDa complex, resulting in Complex I",Intermediate 2 binds MT-ND1:NDUFAF5:NDUFAF6 to form a 315kDa subcomplex,"Jassal, B",Same,FALSE,,,,,
"The MCIA complex, NDUFAF2-7 all dissociate from the 980kDa complex, resulting in Complex I","COA1:MT-ND2, TMEM186:MT-ND3, MT-ND6, NDUFB6 bind the MCIA complex to form a 370kDa subcomplex","Jassal, B",Same,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",D-glyceraldehyde 3-phosphate + D-fructose 6-phosphate   <=> xylulose 5-phosphate + D-erythrose 4-phosphate,,Different,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",D-fructose 6-phosphate + D-erythrose 4-phosphate  <=>  sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate,,Different,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",D-fructose 6-phosphate <=> alpha-D-Glucose 6-phosphate,"Schmidt, EE",Same,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",glucokinase (GCK1) + glucokinase regulatory protein (GKRP) <=> GCK1:GKRP complex,,Same,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",cytosolic GCK1:GKRP complex <=> glucokinase (GCK1) + glucokinase regulatory protein (GKRP),,Same,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P","D-fructose 6-phosphate + ATP => D-fructose 2,6-bisphosphate + ADP",,Same,FALSE,,,,,
"GNPDA1,2 hexamers deaminate GlcN6P to Fru(6)P",glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL],,Different,FALSE,,,,,
N6AMT1:TRMT112 transfers CH3 group from AdoMet to MMAIII,AHCY:NAD+ tetramer hydrolyses AdoHcy,,Different,FALSE,,,,,
"MOGAT1,2,3 transfer acyl group from acyl-CoA to 2-acylglycerol to form DAG","1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT2]",,Same,FALSE,,under review,accept?,,
"MOGAT1,2,3 transfer acyl group from acyl-CoA to 2-acylglycerol to form DAG","1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]",,Same,FALSE,,under review,accept?,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","5,10-methenylTHF polyglutamate + H2O <=> 10-formylTHF polyglutamate",,Same,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","MTHFD1 dimer dehydrogenates 5,10-methenyl-THFPG to 5,10-methylene-THFPG",,Same,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
"MTHFS transforms 5-formyl-THFPG to 5,10-methenyl-THFPG",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
