,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
1791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614546"",""Sulfate is exported to the cytosol in exchange for dicarboxylate"")",1614546,"Stephan, R",No,True,,,,,,
1792,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373867"",""BSG:MCTs cotransport LACT, H+ from extracellular region to cytosol"")",373867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373875"",""BSG:MCTs cotransport LACT, H+ from cytosol to extracellular region"")",373875,"D'Eustachio, P",Yes,True,,,,,,
1793,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373867"",""BSG:MCTs cotransport LACT, H+ from extracellular region to cytosol"")",373867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70510"",""LDH tetramer oxidises LACT to PYR"")",70510,,Yes,False,,,,,,
1794,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373875"",""BSG:MCTs cotransport LACT, H+ from cytosol to extracellular region"")",373875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373867"",""BSG:MCTs cotransport LACT, H+ from extracellular region to cytosol"")",373867,"D'Eustachio, P",Yes,True,,,,,,
1795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70979"",""(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+"")",70979,,No,False,,,,,,
1796,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012268"",""ME2:Mg2+ tetramer oxidatively decarboxylates MAL to PYR"")",9012268,"Jassal, B",No,False,,,,,,
1797,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012349"",""ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR"")",9012349,"Jassal, B",No,False,,,,,,
1798,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451033"",""(S)-Malate <=> Fumarate + H2O"")",451033,"D'Eustachio, P",No,False,,,,,,
1799,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",Yes,True,,,,,,
1800,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198440"",""malate [mitochondrial matrix] + alpha-ketoglutarate [cytosol] <=> malate [cytosol] + alpha-ketoglutarate [mitochondrial matrix]"")",198440,"D'Eustachio, P",Yes,True,,,,,,
1801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70592"",""PXLP-K259-GOT1 dimer deaminates L-Asp"")",70592,,Yes,False,,,,,,
1802,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71155"",""tyrosine + alpha-ketoglutarate <=> p-hydroxyphenylpyruvate + glutamate"")",71155,"D'Eustachio, P",No,False,,,,,,
1803,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70723"",""leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT1]"")",70723,,No,False,,,,,,
1804,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70523"",""PXLP-K314-GPT transaminates L-Ala to form PYR"")",70523,,No,False,,,,,,
1805,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71261"",""BBOX1:AscH-:Fe2+ dimer dioxygenates TEABT and 2OG to form CAR and SUCCA"")",71261,,No,False,,,,,,
1806,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3780995"",""NHLRC1 mediated ubiquitination of EPM2A (laforin) and PPP1RC3 (PTG) associated with glycogen-GYG2"")",3780995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3780997"",""PPP1R3C binds to glycogen:GYG2:GYS2"")",3780997,"D'Eustachio, P",Yes,False,,,,,,
1807,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781009"",""NHLRC1 mediated ubiquitination of EPM2A and PPP1RC3 associated with glycogen-GYG1"")",3781009,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781023"",""PPP1R3C binds to glycogen:GYG1:GYS1"")",3781023,"D'Eustachio, P",Yes,False,,,,,,
1808,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,Yes,False,,,,,,
1809,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",Yes,False,,,,,,
1810,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,Yes,False,,,,,,
1811,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",Yes,False,,,,,,
1812,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3780995"",""NHLRC1 mediated ubiquitination of EPM2A (laforin) and PPP1RC3 (PTG) associated with glycogen-GYG2"")",3780995,"D'Eustachio, P",Yes,False,,,,,,
1813,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
1814,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
1815,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
1816,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
1817,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
1818,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
1819,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
1820,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG2"")",3781011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
1821,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,Yes,False,,,,,,
1822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",Yes,False,,,,,,
1823,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,Yes,False,,,,,,
1824,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",Yes,False,,,,,,
1825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
1826,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
1827,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
1828,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
1829,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
1830,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
1831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
1832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""EPM2A dimer dephosphorylates phosphoglycogen-GYG1"")",3781018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
1833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381607"",""Activated Adenylyl cyclase synthesizes cyclic AMP"")",381607,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""phosphoenolpyruvate + ADP => pyruvate + ATP"")",71670,"D'Eustachio, P",No,False,,,,,,
1834,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381608"",""cAMP activates EPAC2"")",381608,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265682"",""KCNJ11 tetramer:ABCC8 tetramer binds 4xATP, closing the channel"")",265682,"May, B",Yes,False,,,,,,
1835,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381668"",""cAMP activates EPAC1"")",381668,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265682"",""KCNJ11 tetramer:ABCC8 tetramer binds 4xATP, closing the channel"")",265682,"May, B",Yes,False,,,,,,
1836,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198440"",""malate [mitochondrial matrix] + alpha-ketoglutarate [cytosol] <=> malate [cytosol] + alpha-ketoglutarate [mitochondrial matrix]"")",198440,"D'Eustachio, P",No,False,,,,,,
1837,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70592"",""PXLP-K259-GOT1 dimer deaminates L-Asp"")",70592,,No,False,,,,,,
1838,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71155"",""tyrosine + alpha-ketoglutarate <=> p-hydroxyphenylpyruvate + glutamate"")",71155,"D'Eustachio, P",No,False,,,,,,
1839,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70723"",""leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT1]"")",70723,,No,False,,,,,,
1840,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70523"",""PXLP-K314-GPT transaminates L-Ala to form PYR"")",70523,,No,False,,,,,,
1841,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""isocitrate + NADP+ => 2-oxoglutarate + CO2 + NADPH + H+"")",389540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71261"",""BBOX1:AscH-:Fe2+ dimer dioxygenates TEABT and 2OG to form CAR and SUCCA"")",71261,,No,False,,,,,,
1842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389842"",""HAO1 tetramer oxidizes glycolate to glyoxylate"")",389842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389826"",""glyoxylate + NADPH + H+ => glycolate + NADP+"")",389826,"D'Eustachio, P",Yes,True,,,,,,
1843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390252"",""HSD17B4 hydrates trans-2,3-dehydrohexacosanoyl-CoA"")",390252,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809264"",""EHHADH dehydrogenates 3-hydroxyhexacosanoyl-CoA"")",6809264,"D'Eustachio, P",Yes,False,,,,,,
1844,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390256"",""hexacosanoyl-CoA + O2 => trans-2,3-dehydrohexacosanoyl-CoA + H2O2"")",390256,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809263"",""EHHADH hydrates trans-2,3-dehydrohexacosanoyl-CoA"")",6809263,"D'Eustachio, P",Yes,False,,,,,,
1845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390347"",""Exchange of isocitrate and 2-oxoglutarate across the peroxisomal membrane"")",390347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198440"",""malate [mitochondrial matrix] + alpha-ketoglutarate [cytosol] <=> malate [cytosol] + alpha-ketoglutarate [mitochondrial matrix]"")",198440,"D'Eustachio, P",No,False,,,,,,
1846,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390347"",""Exchange of isocitrate and 2-oxoglutarate across the peroxisomal membrane"")",390347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70592"",""PXLP-K259-GOT1 dimer deaminates L-Asp"")",70592,,No,False,,,,,,
1847,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390347"",""Exchange of isocitrate and 2-oxoglutarate across the peroxisomal membrane"")",390347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71155"",""tyrosine + alpha-ketoglutarate <=> p-hydroxyphenylpyruvate + glutamate"")",71155,"D'Eustachio, P",No,False,,,,,,
1848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390347"",""Exchange of isocitrate and 2-oxoglutarate across the peroxisomal membrane"")",390347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70723"",""leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT1]"")",70723,,No,False,,,,,,
1849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390347"",""Exchange of isocitrate and 2-oxoglutarate across the peroxisomal membrane"")",390347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70523"",""PXLP-K314-GPT transaminates L-Ala to form PYR"")",70523,,No,False,,,,,,
