First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
Exocytosis of specific granule lumen proteins,Association of LBP with LPS,"de Bono, B",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,"Thrombin, ELANE cleave C5","Jupe, S",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,"ELANE, CTSG or PRTN3 binds bacteria","Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,LYZ binds bacterial peptidoglycan,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,Cathelicidin LL-37 binds to bacterial cell wall,"Stephan, R",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,BPI binds LPS on the bacterial surface,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,Alpha-defensins form biologically active dimers,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,Association of LBP with LPS,"de Bono, B",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,"Thrombin, ELANE cleave C5","Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,"ELANE, CTSG or PRTN3 binds bacteria","Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,RNASEs bind bacterial phospholipids,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,PRTN3 cleaves CAMP(31-170) to generate CAMP(134-170),"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,LYZ binds bacterial peptidoglycan,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,"RNASEs bind bacterial LPS, PGN","Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,BPI binds LPS on the bacterial surface,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,HNP1-3 bind CD4,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,Alpha-defensins form biologically active dimers,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,HNP1-3 bind gp120,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,pro-HD5 is cleaved by trypsin,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,ADP-Ribosylation of HNP-1,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,Binding of defensins to lipid II,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule lumen proteins,"Trypsin cleaves REG3A or REG3G to generate REG3A,G(38-175)","Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,PTPRJ dephosphorylates active FLT3,"Rothfels, K",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,TNFA binds TNFR2,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,2xTNFR2 binds TNFA trimer:TNFR2,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,"LTA trimer binds TNFRSF1A,1B,14","Jassal, B",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Dephosphorylation of Lck-pY505 by CD45,"de Bono, B",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Inactivation of Lck by Csk,"de Bono, B",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,LAIR1 binds collagen,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Sialic acid binds SIGLEC,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,LILRs interact with MHC Class I,"de Bono, B",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Interaction of particulate antigens with dendritic cell receptors,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,TLR6/2 ligand associates with CD14 and CD36 within lipid rafts,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,CD59 inhibits MAC formation,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,C3a receptor binds anaphylatoxin C3a,"Jupe, S",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Hydrolysis of PC to PA by PLD,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of specific granule membrane proteins,Interaction of DAP12 and MDL-1,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,Sialic acid binds SIGLEC,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,"TREM,CD300 binds lipids","Garapati, P V",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,LILRs interact with MHC Class I,"de Bono, B",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,"CD55 (DAF) binds C3bBb, C4bC2a","Jupe, S",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,CR1 binds C3bBb/C4bC2a,"Jupe, S",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,"AGER-1,2,3 bind AGEs","Jupe, S",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule membrane proteins,Interaction of SIGLEC14/15/16 and DAP12,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule lumen proteins,Factor D cleaves C3b-bound Factor B,"de Bono, B",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule lumen proteins,Factor D cleaves C3(H2O)-bound Factor B,"de Bono, B",Different,FALSE,,,,,
Exocytosis of ficolin-rich granule lumen proteins,Advanced glycosylation end product-specific receptor (AGER/RAGE) is a multiligand receptor,"Jupe, S",Different,FALSE,,,,,
"JAK2 is phosphorylated, activated",Tyrosine kinases phosphorylate the receptor,"Ray, KP",Same,FALSE,,,,,
"CPN, CPB2 cleave C3a, C5a",C5AR2 binds anaphylatoxins and thier desArginated derivatives,"Jupe, S",Same,FALSE,,,,,
IL10 positively regulates plasma membrane-associated inflammatory mediators,IL1 receptor antagonist protein binds Interleukin 1 receptors,"Ray, KP",Different,FALSE,,,,,
IL10 positively regulates plasma membrane-associated inflammatory mediators,Beta-defensins 4A and 103 bind CCR2,"Jupe, S",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,"IL1B,Myr82K-Myr83K-IL1A:IL1R1","Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,IL1 receptor antagonist protein binds Interleukin 1 receptors,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,Interleukin-1 receptor type 2 binds Interleukin 1,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,ICAM1-5 bind Integrin alphaLbeta2 (LFA-1),"de Bono, B",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,CD28 homodimer binds B7-2 monomer,"Garapati, P V",Different,FALSE,,,,,
IL10 negatively regulates plasma membrane-associated inflammatory mediators,CTLA-4 binds B7-1/B7-2,"Garapati, P V",Different,FALSE,,,,,
"hp-IRAK1:p-Pellino, IRAK4:p-Pellino bind UBE2N:UBE2V1",Pellino ubiquitinates IRAK1,"Ray, KP",Same,FALSE,,,,,
K63polyUb-IRAK1 dissociates,Pellino binds hp-IRAK1:TRAF6,"Shamovsky, V",Different,FALSE,,,,,
K63polyUb-IRAK1 dissociates,Pellino binds hp-IRAK1:TRAF6 upon TLR7/8 or 9 activation,"Shamovsky, V",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,Inhibition of JAK kinase activity by SOCS1/3,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,SOCS-1 and SOCS-3 binds to p-JAK2,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,"SOCS1,3 binds p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2","May, B",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,SOCS binding to JAK2,"Jupe, S",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,SOCS binding to GHR,"Jupe, S",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,Active FLT3 binds to SOCS2,"Rothfels, K",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,"SOCS5,(SOCS1) bind IL4RA","Jupe, S",Different,FALSE,,,,,
Expression of STAT5 upregulated genes,MyD88 forms a complex with TIRAP:activated TLR2/4,"de Bono, B",Different,FALSE,,,,,
p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5,"p-Y-STAT1,3,5 dimerize","May, B",Different,FALSE,,,,,
p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5,"p-Y649-STAT5A, p-STAT5B dimerizes","Duenas, C",Different,FALSE,,Completed,Approved,STAT5 dimerization event can be added to the IL15 pathway,Too many steps between regulator and reaction
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3","p-Y-STAT1,3,5 dimerize","May, B",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3",p-Y705-STAT3 dimerizes,"Jupe, S",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3",p-Y-STAT3 binds p-STAT5,"Duenas, C",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3","Phosphorylated STAT1, STAT3 form dimers","Ray, KP",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3",p-Y-STATs dimerize,"Jupe, S",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3","p-Y705-STAT3, p-Y641-STAT6 dimerise","Jupe, S",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3",p-STAT1 binds p-STAT3,"Duenas, C",Different,FALSE,,,,,
"p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3",p-Y705-STAT3 binds p-Y693-STAT4,"Duenas, C",Different,FALSE,,,,,
"p-STAT1, p-Y-STAT2, p-STAT3, p-STAT4, p-STAT5 dissociates from IFNL1:p-Y343,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1,p-STAT2,p-STAT3,p-STAT4,p-STAT5","p-Y-STAT1,3,5 dimerize","May, B",Different,FALSE,,,,,
"p-STAT1, p-Y-STAT2, p-STAT3, p-STAT4, p-STAT5 dissociates from IFNL1:p-Y343,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1,p-STAT2,p-STAT3,p-STAT4,p-STAT5",p-Y-STAT3 binds p-STAT5,"Duenas, C",Different,FALSE,,,,,
"p-STAT1, p-Y-STAT2, p-STAT3, p-STAT4, p-STAT5 dissociates from IFNL1:p-Y343,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1,p-STAT2,p-STAT3,p-STAT4,p-STAT5","p-Y649-STAT5A, p-STAT5B dimerizes","Duenas, C",Different,FALSE,,,,,
Phosphorylation of IRF-3/IRF7 and their release from the activated TLR3 complex,Dimerization of phosphorylated IRF3/IRF7,"Shamovsky, V",Same,FALSE,,,,,
Phosphorylation of IRF-3/IRF7 and their release from the activated TLR3 complex,Dimerization of p-IRF7,"Garapati, P V",Same,FALSE,,,,,
Phosphorylation of IRF-3/IRF7 and their release from the activated TLR3 complex,Dimerization of Phospho IRF3 or phospho IRF7,"Garapati, P V",Different,FALSE,,,,,
Phosphorylation of IRF-3/IRF7 and their release from the activated TLR3 complex,"p-T,4S-IRF3 is dimerized","Shamovsky, V",Different,FALSE,,,,,
Phosphorylation and release of IRF3/IRF7,Dimerization of p-IRF7,"Garapati, P V",Different,FALSE,,,,,
Phosphorylation and release of IRF3/IRF7,"p-T,4S-IRF3 is dimerized","Shamovsky, V",Different,FALSE,,,,,
Phosphorylated STAT5 is released,p-STAT5 dissociates from activator:STAT5 complex,"Varusai, TM",Different,FALSE,,,,,
p-STAT5 dissociates from the receptor complex,p-STAT5 dissociates from activator:STAT5 complex,"Varusai, TM",Different,FALSE,,,,,
p-STAT5 dissociates from the receptor complex,STAT5 is recruited by JAK2,"Ray, KP",Same,FALSE,,Completed,Rejected,Release of components during dissociation of the complex.,
p-STAT5 dissociates from the receptor complex,Tyrosine kinases phosphorylate the receptor,"Ray, KP",Same,FALSE,,,,,
"RNF125 mediated ubiquitination of DDX58, IFIH1 and MADS",Transfer of ISG15 from E1 to E2 (UBCH8),"Garapati, P V",Different,FALSE,,,,,
"RNF125 mediated ubiquitination of DDX58, IFIH1 and MADS","beta-TRCP ubiquitinates IkB-alpha in p-S32,33-IkB-alpha:NF-kB complex","Garapati, P V",Different,FALSE,,,,,
"RNF125 mediated ubiquitination of DDX58, IFIH1 and MADS",Transfer of ubiquitin from E1 to E2,"Garapati, P V",Different,FALSE,,,,,
Pellino ubiquitinates hp-IRAK1,Pellino binds hp-IRAK1:TRAF6,"Shamovsky, V",Same,FALSE,,,,,
Pellino ubiquitinates hp-IRAK1,Pellino binds hp-IRAK1:TRAF6 upon TLR7/8 or 9 activation,"Shamovsky, V",Same,FALSE,,,,,
Expression of Interferon-alpha and beta mediated by VAF/pIRF7:CBP/p300,IFN alpha/beta binds to IFNAR2,"Garapati, P V",Different,FALSE,,Completed,Approved,,
p-STAT5 dissociates from activator:STAT5 complex,p-STAT5 dimerizes,"Ray, KP",Different,FALSE,,Completed,Approved,The events are located in different pathways; perhaps 452102 should be also added to FLT3 signaling?,
p-STAT5 dissociates from activator:STAT5 complex,Activators bind STAT5,"Varusai, TM",Same,FALSE,,Completed,Rejected,9645134- is a dissociation with a release of an active component from the receptor complex (input of 9645136),
p-STAT5 dissociates from activator:STAT5 complex,p-STAT5 dissociates from activator:STAT5 complex,"Varusai, TM",Same,TRUE,,,Rejected,linked to itself,
Activator phosphorylates STAT5,p-STAT5 dimerizes,"Ray, KP",Different,FALSE,,,Rejected,missing a release of STAT5 from activators,
Activator phosphorylates STAT5,Activators bind STAT5,"Varusai, TM",Same,TRUE,,,Rejected,R-HSA-9645126 is preceding of R-HSA-9645137,
"p-Y-STAT1,3,5 dimerize",STAT5 dimers translocate to the nucleus,"Ray, KP",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimerize",p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimerize",STAT1 and STAT3 dimers translocate to the nucleus,"Ray, KP",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimerize",p-Y-STATs translocate to nucleus,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimerize","p-Y705-STAT3 dimer, p-Y641-STAT6 dimer translocate to nucleus","Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of PTGS2,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",p-STAT5 dimers bind the BRWD1 gene promoter,"Orlic-Milacic, M",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm","p-STAT5 binds CISH, SOCS1 and SOCS2 gene","Duenas, C",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of STAT3-upregulated cytosolic proteins,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of STAT3-upregulated nuclear proteins,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of HSP90B1,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm","Expression of NDN,TP53","Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm","Expression of BCL2, BCL2L1","Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of STAT3-upregulated plasma membrane proteins,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of FASLG,"Jupe, S",Different,FALSE,,,,,
"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm",Expression of STAT3-upregulated extracellular proteins,"Jupe, S",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y705-STAT3 dimerizes,"Jupe, S",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y-STAT3 binds p-STAT5,"Duenas, C",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y701-STAT1 binds p-Y705-STAT3,"Duenas, C",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5","p-Y649-STAT5A, p-STAT5B dimerizes","Duenas, C",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y701-STAT1 dimerizes,"Duenas, C",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5","Phosphorylated STAT1, STAT3 form dimers","Ray, KP",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y-STATs dimerize,"Jupe, S",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5","p-Y705-STAT3, p-Y641-STAT6 dimerise","Jupe, S",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-STAT1 binds p-STAT3,"Duenas, C",Different,FALSE,,,,,
"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:p-Y-STAT1,3,5 dissociates yielding CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 and p-Y-STAT1,3,5",p-Y705-STAT3 binds p-Y693-STAT4,"Duenas, C",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",Inhibition of JAK kinase activity by SOCS1/3,"Garapati, P V",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",SOCS-1 and SOCS-3 binds to p-JAK2,"Garapati, P V",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7","SOCS1,3 binds p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2","May, B",Same,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",SOCS binding to JAK2,"Jupe, S",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",SOCS binding to GHR,"Jupe, S",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",SOCS3 binds IL6ST,"Ray, KP",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7","SOCS5,(SOCS1) bind IL4RA","Jupe, S",Different,FALSE,,,,,
"SOCS1,3 ubiquitinates CSF3R in SOCS1,3:p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2:CUL5:ELOB:ELOC:RNF7",MyD88 forms a complex with TIRAP:activated TLR2/4,"de Bono, B",Different,FALSE,,,,,
Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>,Pellino binds hp-IRAK1:TRAF6,"Shamovsky, V",Same,FALSE,,,,,
Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>,Pellino binds hp-IRAK1:TRAF6 upon TLR7/8 or 9 activation,"Shamovsky, V",Same,FALSE,,,,,
Factor I inactivates MCP/CR1-bound C4b/C3b,CD46 binds C4b,"Jupe, S",Same,FALSE,,,,,
Factor I inactivates MCP/CR1-bound C4b/C3b,CD46 binds C3b,"Jupe, S",Same,FALSE,,,,,
Factor I inactivates MCP/CR1-bound C4b/C3b,CR1 binds C3bBb/C4bC2a,"Jupe, S",Same,FALSE,,,,,
Factor I inactivates MCP/CR1-bound C4b/C3b,"CR2 binds C3d, C3dg, iC3b","Jupe, S",Same,FALSE,,,,,
Transfer of Ub from E2 to substrate and release of E2,Activation of ISG15 by UBA7 E1 ligase,"Garapati, P V",Different,FALSE,,,,,
Transfer of Ub from E2 to substrate and release of E2,ISGylation of E2 conjugating enzymes,"Garapati, P V",Different,TRUE,,,,,
Transfer of Ub from E2 to substrate and release of E2,Transfer of ISG15 from E1 to E2 (UBCH8),"Garapati, P V",Different,FALSE,,,,,
Transfer of Ub from E2 to substrate and release of E2,ISGylation of host proteins,"Garapati, P V",Different,TRUE,,,,,
Transfer of Ub from E2 to substrate and release of E2,"beta-TRCP ubiquitinates IkB-alpha in p-S32,33-IkB-alpha:NF-kB complex","Garapati, P V",Different,FALSE,,,,,
Transfer of Ub from E2 to substrate and release of E2,E1 mediated ubiquitin activation,"Garapati, P V",Same,FALSE,,,,,
Transfer of Ub from E2 to substrate and release of E2,Transfer of ubiquitin from E1 to E2,"Garapati, P V",Same,FALSE,,,,,
Interaction of beta-2-microglobulin (B2M) chain with  class I HC,Binding of newly synthesized MHC class I heavy chain (HC) with calnexin,"Garapati, P V",Same,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,Interaction of ISG15 with NEDD4 and inhibition of Ebola virus budding,"Garapati, P V",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,Interaction of E3 ligase with ISG15:E2 complex,"Garapati, P V",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,Interaction of E3 with substrate and E2-Ub complex,"Garapati, P V",Same,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,Transfer of Ub from E2 to substrate and release of E2,"Garapati, P V",Same,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,RIP2 is K63 polyubiquitinated,"Jupe, S",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,Recruitment of AIP4 and K48 ubiquitination of MAVS/IPS-1,"Garapati, P V",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,DDX41 ubiquitination by TRIM21,"Shamovsky, V",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,STING binds TRIM32 or TRIM56,"Shamovsky, V",Different,FALSE,,,,,
Release of E3 from polyubiquitinated substrate,DDX41 binds viral dsDNA,"Shamovsky, V",Different,FALSE,,,,,
Transfer of ubiquitin from E1 to E2,Activation of ISG15 by UBA7 E1 ligase,"Garapati, P V",Different,FALSE,,,,,
Transfer of ubiquitin from E1 to E2,"SCF-beta-TRCP ubiquitinates p-7S-p100:RELB in active NIK:p-176,S180-IKKA dimer:p-7S-p100:SCF-beta-TRCP","Garapati, P V",Different,FALSE,,,,,
Transfer of ubiquitin from E1 to E2,E1 mediated ubiquitin activation,"Garapati, P V",Same,TRUE,,,,,
Transfer of ubiquitin from E1 to E2,Transfer of ubiquitin from E1 to E2,"Garapati, P V",Same,TRUE,,,,,
