PathwayName,ReactionName,ReactomeID,Input,Output,OtherEntities
FCERI mediated MAPK activation,SOS mediated nucleotide exchange of RAS (SHC),R-HSA-2424477,"[GTP [cytosol],p21 RAS:GDP [plasma membrane]]","[GDP [cytosol],p21 RAS:GTP [plasma membrane]]","[p-5Y-LAT:p-SHC1:GRB2:SOS1 [plasma membrane],p-SHC1:GRB2:SOS [cytosol],GRB2-1:SOS1 [cytosol],SOS1 [cytosol],GRB2-1 [cytosol],p-Y239,Y240,Y317-SHC1-2 [cytosol],p-5Y-LAT-2 [plasma membrane]]"
Prolactin receptor signaling,JAK2 phosphorylation,R-HSA-982810,"[ATP [cytosol],Activated cytokine-like hormone receptors [plasma membrane]]","[ADP [cytosol],Activated cytokine-like hormone receptors, p-Y1007-JAK2 [plasma membrane]]","[PRLR ligands:Activated PRLR:JAK2 dimer:SH2B1 beta [plasma membrane],PRLR ligands:Activated PRLR:JAK2 dimer [plasma membrane],Prolactin receptor ligands [extracellular region],Growth Hormone [extracellular region],GH1 [extracellular region],GH2 [extracellular region],PRL [extracellular region],Placental lactogen [extracellular region],Zn2+ [extracellular region],CSH1 [extracellular region],Activated PRLR:JAK2 dimer [plasma membrane],Activated PRLR:JAK2 [plasma membrane],PRLR [plasma membrane],JAK2 [cytosol],SH2B1-2 [cytosol]]"
Toll Like Receptor 4 (TLR4) Cascade,Endocytosis of TRAM (TICAM2),R-HSA-2201341,[MyrG-p-S16-TICAM2 [plasma membrane]],[MyrG-p-S16-TICAM2 [endosome membrane]],[PTPN4 [cytosol]]
Butyrophilin (BTN) family interactions,BTN2A2 binds T cell surface,R-HSA-8851988,"[Activated T Cell surface [plasma membrane],BTN2A2 [plasma membrane]]",[BTN2A2:activated T Cell surface [plasma membrane]],[]
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2 at endosome membrane,R-HSA-975147,"[p-IRAK2:oligo-TRAF6 [endosome membrane],Ub [cytosol]]",[p-IRAK2:K63-linked pUb oligo-TRAF6 [endosome membrane]],"[p-IRAK2:oligo-TRAF6 [endosome membrane],TRAF6 [endosome membrane],TRAF6:p-IRAK2 [endosome membrane],p-IRAK2 [endosome membrane]]"
Interleukin-20 family signaling,IL24:IL22RA1:p-JAK1:IL20RB binds STAT3,R-HSA-8987063,"[IL24:IL22RA1:p-JAK1:IL20RB [plasma membrane],STAT3 [cytosol]]",[IL24:IL22RA1:p-JAK1:IL20RB:STAT3 [plasma membrane]],[]
DAP12 signaling,SOS mediated nucleotide exchange of RAS (SHC),R-HSA-2424477,"[GTP [cytosol],p21 RAS:GDP [plasma membrane]]","[GDP [cytosol],p21 RAS:GTP [plasma membrane]]","[p-5Y-LAT:p-SHC1:GRB2:SOS1 [plasma membrane],p-SHC1:GRB2:SOS [cytosol],GRB2-1:SOS1 [cytosol],SOS1 [cytosol],GRB2-1 [cytosol],p-Y239,Y240,Y317-SHC1-2 [cytosol],p-5Y-LAT-2 [plasma membrane]]"
Events associated with phagocytolytic activity of PMN cells,Myeloperoxidase (MPO) produces hypochlorous acid (HOCl),R-HSA-6789126,"[H2O2 [phagocytic vesicle lumen],Cl- [phagocytic vesicle lumen],H+ [phagocytic vesicle lumen]]","[H2O [phagocytic vesicle lumen],HOCl [phagocytic vesicle lumen]]","[MPO:ferriheme [phagocytic vesicle lumen],ferriheme b(1-) [phagocytic vesicle lumen],MPO dimer [phagocytic vesicle lumen],MPO (279-745) [phagocytic vesicle lumen],MPO (165-278) [phagocytic vesicle lumen]]"
Growth hormone receptor signaling,SHP1 (PTPN6) binds JAK2 in the receptor complex,R-HSA-1168839,"[Growth Hormone: Tyrosine phosphorylated Growth Hormone Receptor-p(Y1007)-JAK2 dimer [plasma membrane],PTPN6 [cytosol]]",[Growth Hormone: Tyrosine phosphorylated Growth Hormone Receptor-p(Y1007)-JAK2 dimer:SHP1 [plasma membrane]],[]
ERKs are inactivated,ERKs are inactivated by dual-specific phosphatases (DUSPs),R-HSA-203797,"[H2O [nucleoplasm],p-MAPK3/MAPK1/MAPK7 dimers [nucleoplasm]]","[Pi [nucleoplasm],MAPK3/MAPK1/MAPK7 dimers [nucleoplasm]]","[ERK-specific DUSP [nucleoplasm],DUSP4 [nucleoplasm],DUSP3 [nucleoplasm],DUSP6 [nucleoplasm],DUSP7 [nucleoplasm],VRK3:DUSP3 [nucleoplasm],VRK3 [nucleoplasm]]"
Interleukin-20 family signaling,IL26 binds IL20RA:JAK1,R-HSA-8986446,"[IL26 [extracellular region],IL20RA:JAK1 [plasma membrane]]",[IL26:IL20RA:JAK1 [plasma membrane]],[]
Interleukin-7 signaling,BRWD1 gene expression is repressed by STAT5,R-HSA-8865693,[BRWD1 gene [nucleoplasm]],[BRWD1 [nucleoplasm]],"[2x(p-STAT5A,p-STAT5B):BRWD1 gene [nucleoplasm],BRWD1 gene [nucleoplasm],p-STAT5 dimer [nucleoplasm],p-STAT5 [nucleoplasm],p-Y699-STAT5B [nucleoplasm],p-Y694-STAT5A [nucleoplasm]]"
Activation of the AP-1 family of transcription factors,c-FOS activation by phospho ERK1/2,R-HSA-450325,"[ATP [nucleoplasm],FOS [nucleoplasm]]","[ADP [nucleoplasm],p-T325,T331,S362,S374-FOS [nucleoplasm]]","[p-T,Y MAPK dimers [nucleoplasm],p-Y185,Y187 MAPK1 dimer [nucleoplasm],p-T185,Y187-MAPK1 [nucleoplasm],p-T202, Y204 MAPK3 dimer [nucleoplasm],p-T202,Y204-MAPK3 [nucleoplasm]]"
Role of phospholipids in phagocytosis,Recruitment of PLCgamma to membrane,R-HSA-2029270,"[clustered IgG-Ag:p-FCGRs:p-6Y-SYK [plasma membrane],PLC gamma1,2 [cytosol]]",[clustered IgG-Ag:p-FCGRs:p-6Y-SYK:PLCG [plasma membrane]],[]
Interleukin-20 family signaling,IL24:IL22RA1:p-JAK1:IL20RB:STAT3 phosphorylates STAT3,R-HSA-8987096,"[IL24:IL22RA1:p-JAK1:IL20RB:STAT3 [plasma membrane],ATP [cytosol]]","[IL24:IL22RA1:p-JAK1:IL20RB:p-STAT3 [plasma membrane],ADP [cytosol]]","[IL24:IL22RA1:p-JAK1:IL20RB:STAT3 [plasma membrane],STAT3 [cytosol],IL24:IL22RA1:p-JAK1:IL20RB [plasma membrane],IL24 [extracellular region],IL20RB [plasma membrane],IL22RA1:p-JAK1 [plasma membrane],IL22RA1 [plasma membrane],p-JAK1 [cytosol]]"
Interleukin-1 signaling,Polyubiquitinated TRAF6 binds the TAK1 complex,R-HSA-446870,"[hp-IRAK1:3xK63polyUb-TRAF6 [cytosol],TAK1 complex [cytosol]]",[hp-IRAK1:K6-poly-Ub oligo-TRAF6:TAK1 complex [cytosol]],[]
Interleukin-1 signaling,IL1 receptor antagonist protein binds Interleukin 1 receptors,R-HSA-445757,"[IL1RN [plasma membrane],IL1R1:IL1R2 [plasma membrane]]",[IL1R1:IL1R2:IL1RN [plasma membrane]],[]
Antimicrobial peptides,"PGLYRP3,4 binds bacterial peptidoglycan",R-HSA-6799959,"[PGLYRP3,4 dimers [extracellular region],GlcNac-(1-->4)MurNAc-L-Ala-gamma-D-Glu-L-Lys-(D-Ala)2 [cell wall]]","[PGLYRP3,4 dimer:peptidoglycan [extracellular region]]",[Zn2+ [extracellular region]]
ROS and RNS production in phagocytes,Peroxynitrite and carbon dioxide react to nitrosoperoxycarbonate,R-HSA-8942075,"[CO2 [cytosol],Peroxynitrite [cytosol]]",[nitrosoperoxycarbonate [cytosol]],[]
Interleukin-4 and Interleukin-13 signaling,"IL4R, IL2RG, JAK1 in IL4-bound IL4R1:JAK1 are phosphorylated",R-HSA-6786096,"[IL4:IL4R:JAK2:IL2RG:JAK3:JAK1 [plasma membrane],ATP [cytosol]]","[ADP [cytosol],IL4:p-Y-IL4R:JAK2:p-Y-IL2RG:JAK3:p-Y-JAK1 [plasma membrane]]","[IL4:IL4R:JAK2:IL2RG:JAK3:JAK1 [plasma membrane],IL4:IL4R:JAK2:IL2RG:JAK3 [plasma membrane],IL2RG:JAK3 [plasma membrane],JAK3 [cytosol],IL2RG [plasma membrane],IL4:IL4R:JAK2 [plasma membrane],IL4 [extracellular region],IL4R:JAK2 [plasma membrane],IL4R [plasma membrane],JAK2 [cytosol],JAK1 [cytosol]]"
Prolactin receptor signaling,PRLR binds SCF beta-TrCP complex,R-HSA-1370500,"[BTRC:CUL1:RBX1:SKP1 [cytosol],PRLR ligands:p-S349-PRLR:JAK2 dimer [plasma membrane]]",[PRLR ligands:p-S349- PRLR:JAK2 dimer:SCF beta-TrCP complex [plasma membrane]],[]
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,TRPC1 translocates calcium from the extracellular region to the cytosol,R-HSA-2089943,[Ca2+ [extracellular region]],[Ca2+ [cytosol]],"[STIM1:TRPC1 [plasma membrane],STIM1 Dimer [endoplasmic reticulum membrane],STIM1 [endoplasmic reticulum membrane],TRPC1 [plasma membrane]]"
CD22 mediated BCR regulation,CD22 binds itself to form homo-oligomers,R-HSA-5690669,[NAc-CD22 [plasma membrane]],[NAc-CD22 homo-oligomer [plasma membrane]],[]
Interleukin-4 and Interleukin-13 signaling,"p-Y705-STAT3,p-Y641-STAT6 dissociate",R-HSA-6786072,"[IL4:p-Y-IL4R:JAK2:p-Y-IL2RG:JAK3:p-Y-JAK1:p-Y705-STAT3,p-Y641-STAT6 [plasma membrane]]","[IL4:p-Y-IL4R:JAK2:p-Y-IL2RG:JAK3:p-Y-JAK1 [plasma membrane],p-Y705-STAT3,p-Y641-STAT6 [cytosol]]",[]
Interleukin-17 signaling,IL17RA and IL17RB bind IL25 dimer,R-HSA-447219,"[IL17RB [plasma membrane],IL25 dimer [extracellular region],IL17RA [plasma membrane]]",[IL25 dimer:IL17RA:IL17RB [plasma membrane]],[]
Receptor Mediated Mitophagy,p-S13-FUNDC1 is dephosphorylated by PGAM5,R-HSA-8948139,[p-S13-FUNDC1 [mitochondrial outer membrane]],[FUNDC1 [mitochondrial outer membrane]],[PGAM5-S [mitochondrial outer membrane]]
IRAK2 mediated activation of TAK1 complex,Auto phosphorylation of TAK1 bound to p-IRAK2:pUb oligo-TRAF6: free K63 pUb:TAB1:TAB2/TAB3 ,R-HSA-936991,"[ATP [cytosol],p-IRAK2:K63-linked pUb oligo-TRAF6:free K63 pUb:TAK1 complex [plasma membrane]]","[p-IRAK2:K63-linked pUb oligo-TRAF6:free K63-linked pUb:p-TAK1complex [plasma membrane],ADP [cytosol]]","[p-IRAK2:K63-linked pUb oligo-TRAF6:free K63 pUb:TAK1 complex [plasma membrane],p-IRAK2:K63-linked pUb oligo-TRAF6 [plasma membrane],K63polyUb-TRAF6 [plasma membrane],p-IRAK2 [plasma membrane],TAK1 complex [cytosol],TAB1 [cytosol],TAB2,TAB3 [cytosol],TAB2 [cytosol],TAB3 [cytosol],MAP3K7 [cytosol],K63polyUb [cytosol]]"
Interferon gamma signaling,Release of STAT1 dimer from active receptor unit,R-HSA-873927,[p-STAT1 dimer bound to p-IFNGR1 [plasma membrane]],"[IFNG-activated factor (GAF) [cytosol],IFNG:p-IFNGR1:p-JAK1:IFNGR2:p-JAK2 [plasma membrane]]",[]
Alternative complement activation,C3(H2O):Factor Bb cleaves C3 to C3b and C3a,R-HSA-183130,[Complement factor 3 [extracellular region]],"[C3a [extracellular region],C3b [extracellular region]]","[C3(H2O):Bb [extracellular region],C3(H2O) [extracellular region],dNQ-C3(672-1663) [extracellular region],C3 beta chain [extracellular region],CFB(260-764) [extracellular region]]"
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,Activated TAK1 phosphorylates MKK4/MKK7,R-HSA-450337,"[ATP [cytosol],MAP2K7,MAP2K4 [cytosol]]","[p-MAP2K4/p-MAP2K7 [cytosol],ADP [cytosol]]","[Activated TAK complexes [cytosol],PAMP:NOD oligomer:K63-polyUb-RIP2:NEMO:activated TAK1 complex [cytosol],TAK1 complex [cytosol],TAB1 [cytosol],TAB2,TAB3 [cytosol],TAB2 [cytosol],TAB3 [cytosol],MAP3K7 [cytosol],PAMP:NOD oligomer:K63-polyUb-RIP2:NEMO [cytosol],PAMP:NOD oligomer:K63-Ub-RIP2 [cytosol],PAMP:NOD oligomer [cytosol],MDP:NOD2 oligomer [cytosol],MDP:NOD2 [cytosol],NOD2 [cytosol],MDP [cytosol],NOD1:iE-DAP oligomer [cytosol],NOD1:iE-DAP [cytosol],NOD1 [cytosol],iE-DAP [cytosol],Ub-209-RIPK2 [cytosol],IKBKG [cytosol],K63polyUb [cytosol],p-IRAK2:K63-linked pUb oligo-TRAF6:free K63-linked pUb:p-TAK1complex [cytosol],p-IRAK2:K63-linked pUb oligo-TRAF6 [cytosol],K63polyUb-TRAF6 [cytosol],p-IRAK2 [cytosol],p-T184,T187-MAP3K7 [cytosol],hp-IRAK1:K63polyUboligo-TRAF6:Activated TAK1 complex [cytosol],hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1 [cytosol],hp-IRAK1:K63polyUb-TRAF6 [cytosol],p-2S,S376,T,T209,T387-IRAK1 [cytosol],UBE2N:UBE2V1 [cytosol],UBE2N [cytosol],UBE2V1 [cytosol],K63pUb-TRAF6:TAB1:TAB2,TAB3:free pUb:p-T-TAK1 [cytosol]]"
Downstream TCR signaling,Ubiquitination of NEMO by TRAF6,R-HSA-202534,"[K63polyUb [cytosol],UBE2N:UBE2V1 [cytosol],p-S177,S181-IKKB:IKKA:NEMO [cytosol]]","[UBE2N:UBE2V1 [cytosol],p-S177,S181-IKKB:IKKA:pUb-NEMO [cytosol]]","[Ub-TRAF6 trimer bound to CBM complex [plasma membrane],MALT1 trimer bound to Bcl10 and CARMA1 trimer [plasma membrane],MALT1 trimer [cytosol],MALT1 [cytosol],Bcl10 trimer bound to CARMA1 trimer [plasma membrane],p-BCL10 [cytosol],CARMA1 trimer [plasma membrane],PDK1:PIP2,PIP3 [plasma membrane],PDPK1 [plasma membrane],PIP3, PI(3,4)P2 [plasma membrane],PI(3,4)P2 [plasma membrane],PI(3,4,5)P3 [plasma membrane],p-S552-CARD11 [cytosol],K63polyUb-TRAF6 [cytosol]]"
Generation of second messenger molecules,Recruitment of SLP-76 to Gads,R-HSA-202241,"[GADS:p-5Y-LAT [plasma membrane],LCP2 [cytosol]]",[SLP-76 bound to Gads:LAT [plasma membrane]],[]
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,CRTAM binds to NECL2,R-HSA-199112,"[PVRL2 [plasma membrane],CRTAM [plasma membrane]]",[CRTAM bound to NECL2 [plasma membrane]],[]
Receptor Mediated Mitophagy,LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,"[ATG5:ATG12 [phagocytic vesicle membrane],p-S17-FUNDC1:LC3 [mitochondrial outer membrane]]",[p-S17-FUNDC1:LC3:ATG5:ATG12 [cytosol]],[]
Antimicrobial peptides,PRTN3 cleaves CAMP(31-170) to generate CAMP(134-170),R-HSA-6801687,[CAMP(31-170) [extracellular region]],[CAMP(134-170) [extracellular region]],[PRTN3 [extracellular region]]
Dectin-2 family,CLEC4C binds HIV and HCV glycoproteins,R-HSA-5621371,"[HIV gp120,HCV gp E2 [viral envelope],CLEC4C:FCER1G dimer [plasma membrane]]","[CLEC4C:FCER1G dimer:HIV gp120,HCV gp E2 [plasma membrane]]",[]
Interleukin-7 signaling,JAK1 binds IL7R,R-HSA-1264832,"[IL7R [plasma membrane],JAK1 [cytosol]]",[IL7R:JAK1 [plasma membrane]],[]
OAS antiviral response,OASL binds DDX58,R-HSA-8985153,"[DDX58 [cytosol],OASL [cytosol]]",[OASL:DDX58 [cytosol]],[]
CREB phosphorylation,RSK1/2/3 phosphorylates CREB at Serine 133,R-HSA-199895,"[ATP [nucleoplasm],CREB1 [nucleoplasm]]","[ADP [nucleoplasm],p-S133-CREB1 [nucleoplasm]]","[Phospho-Ribosomal protein S6 kinase [nucleoplasm],p-4S,T231,T365-RPS6KA3 [nucleoplasm],p-4S,T359,T573-RPS6KA1 [nucleoplasm],p-4S,T356,T570-RPS6KA2 [nucleoplasm]]"
ROS and RNS production in phagocytes,Nitric oxide diffuses into the phagosome,R-HSA-1222686,[NO [cytosol]],[NO [phagocytic vesicle lumen]],[]
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,Expression of Lamin-B1,R-HSA-8950681,[LMNB1 gene [nucleoplasm]],[LMNB1 [nucleoplasm]],"[Y963-STAT4 dimer [nucleoplasm],p-Y693-STAT4 [nucleoplasm]]"
Regulation of actin dynamics for phagocytic cup formation,"Src phosphorylate WASP,N-WASP",R-HSA-2197698,"[ATP [cytosol],CDC42:GTP:WASP/N-WASP:WIP:SH3 proteins [plasma membrane]]","[ADP [cytosol],CDC42:GTP:p-Y-WASP/p-Y-WASL:WIP:SH3 proteins [plasma membrane]]","[Src-kinases [cytosol],BTK [cytosol],PTK2 [cytosol]]"
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,"IP3 binds to the IP3 receptor, opening the endoplasmic reticulum Ca2+ channel",R-HSA-169680,"[I(1,4,5)P3 [cytosol],IP3 receptor homotetramer [endoplasmic reticulum membrane]]","[ITPR:I(1,4,5)P3 tetramer [endoplasmic reticulum membrane]]",[]
Downstream TCR signaling,Interaction and oligomerization of MALT1 to Bcl10,R-HSA-202478,"[Bcl10 trimer bound to CARMA1 trimer [plasma membrane],MALT1 trimer [cytosol]]",[MALT1 trimer bound to Bcl10 and CARMA1 trimer [plasma membrane]],[]
Interleukin-35 Signalling,EBI3:CANX binds IL12A,R-HSA-8950362,"[CANX:EBI3 [endoplasmic reticulum lumen],IL12A [endoplasmic reticulum lumen]]",[CANX:EBI3:IL12A [endoplasmic reticulum lumen]],[]
RHO GTPases Activate WASPs and WAVEs,"WIP binds WASP,N-WASP, activating them",R-HSA-2197691,"[WIP family proteins [cytosol],SH3 domain proteins [cytosol],CDC42:GTP:WASP/N-WASP [plasma membrane]]",[CDC42:GTP:WASP/N-WASP:WIP:SH3 proteins [plasma membrane]],[]
Alpha-protein kinase 1 signaling pathway,ALPK1:ADP-heptose binds TIFA,R-HSA-9645524,"[TIFA:TIFA [cytosol],ALPK1:ADP heptose [cytosol]]",[ALPK1:ADP-heptose:TIFA dimer [cytosol]],[]
Interleukin-9 signaling,IL9 binds IL9R:JAK1 and IL2RG:JAK3,R-HSA-8963734,"[IL9 [extracellular region],IL9R:JAK1 [plasma membrane],IL2RG:JAK3 [plasma membrane]]",[IL9:IL9R:JAK1:IL2RG:JAK3 [plasma membrane]],[]
Alternative complement activation,Spontaneous hydrolysis of C3 thioester,R-HSA-173739,"[H2O [extracellular region],Complement factor 3 [extracellular region]]",[C3(H2O) [extracellular region]],[]
Downstream TCR signaling,Translocation of CARMA1 to Plasma membrane,R-HSA-202394,"[PDK1:PIP2,PIP3 [plasma membrane],CARD11 [cytosol]]",[CARMA1 bound to PDK1 [plasma membrane]],[]
Interleukin-15 signaling,"IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2 binds SOS1,SOS2",R-HSA-8983384,"[SOS1, SOS2 [cytosol],IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2 [plasma membrane]]",[IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2:SOS [plasma membrane]],[]
Interleukin-23 signaling,"p-Y693-STAT4, p-Y705-STAT3 dissociate from IL23:IL23 receptor",R-HSA-8952823,[IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:p-Y705-STAT3:p-Y693-STAT4 [plasma membrane]],"[p-Y693-STAT4 [cytosol],p-Y705-STAT3 [cytosol],IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2 [plasma membrane]]",[]
IL-6-type cytokine receptor ligand interactions,"OSM,LIF,CTF1 receptor complex binds gp130",R-HSA-6783524,"[LIF,OSM,CTF1 receptor complex [plasma membrane],IL6ST [plasma membrane]]","[LIF,OSM receptor complex:gp130 [plasma membrane]]",[]
CD28 dependent Vav1 pathway,Activation of PAKs by RAC1 and CDC42,R-HSA-389788,"[CDC42:GTP, RAC1:GTP [plasma membrane],PAK1,2,3 dimer [cytosol]]","[PAK1,2,3 [cytosol],PAK1,2,3:CDC42:GTP, RAC1:GTP [plasma membrane]]",[]
Regulation of Complement cascade,Factor I inactivates Factor H-boundC3b,R-HSA-977371,"[CFI:CFH,FHR3:C3b [plasma membrane]]","[CFI:CFH,FHR3:iC3b [plasma membrane],C3f [extracellular region]]","[CFI:CFH,FHR3:C3b [plasma membrane],Cell surface:FH,FHR3:C3b [plasma membrane],CFH, CFHR3 [extracellular region],CFHR3 [extracellular region],CFH [extracellular region],Cell surface:C3b [plasma membrane],Cell surface [plasma membrane],C3b [extracellular region],C3 beta chain [extracellular region],C3b alpha' [extracellular region],CFI [extracellular region],CFI(19-335) [extracellular region],CFI(340-583) [extracellular region]]"
Macroautophagy,"AMBRA1 binds DYNLL1,DYNLL2",R-HSA-1632843,"[DLCs [cytosol],AMBRA1 [cytosol]]","[AMBRA1:DYNLL1,DYNLL2 [cytosol]]",[]
TNFR2 non-canonical NF-kB pathway,"cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK",R-HSA-5668534,"[K48polyUb [cytosol],cIAP1,2:TRAF2:TRAF3:NIK [cytosol]]","[TRAF2:cIAP1,2 [cytosol],TRAF3 [cytosol],K48polyUb-NIK [cytosol]]","[cIAP1,2:TRAF2:TRAF3:NIK [cytosol],TRAF3:NIK [cytosol],TRAF3 [cytosol],MAP3K14 [cytosol],TRAF2:cIAP1,2 [cytosol],TRAF2 [cytosol],cIAP1,2 [cytosol],BIRC3 [cytosol],BIRC2 [cytosol],TNFSF:TNFRSF heterotrimer:K63polyUb-cIAP1,2:TRAF2:TRAF3:NIK [plasma membrane],TNFA:TNFR2,BAFF:BAFFR,TWEAK:Fn14,Lymphotoxin:LTBR,RANKL:RANK,CD40L:CD40 [plasma membrane],TNFA trimer:TNFR2 trimer [plasma membrane],TNF(1-233) trimer [plasma membrane],TNF(1-233) [plasma membrane],TNFRSF1B [plasma membrane],3xRANK:RANKL,sRANKL trimer [plasma membrane],TNFRSF11A [plasma membrane],RANKL,sRANKL trimer [plasma membrane],sRANKL trimer [extracellular region],sTNFSF11 [extracellular region],RANKL trimer [plasma membrane],TNFSF11 [plasma membrane],3xLTBR:lymphotoxin,TNFSF14 trimer [plasma membrane],LTBR:lymphotoxin,TNFSF14 trimer [plasma membrane],LTBR [plasma membrane],lymphotoxin,TNFSF14 trimer [plasma membrane],lymphotoxin (LA) [plasma membrane],LTA2B1 [plasma membrane],LTA [plasma membrane],LTB [plasma membrane],LTA1B2 [plasma membrane],TNFSF14 trimer [plasma membrane],TNFSF14 [plasma membrane],CD40:CD40L trimer [plasma membrane],CD40 trimer [plasma membrane],CD40-1 [plasma membrane],CD40LG trimer [plasma membrane],CD40LG(1-261) [plasma membrane],3xBAFFR:BAFF trimer [plasma membrane],sBAFF trimer [extracellular region],sBAFF [extracellular region],TNFRSF13C [plasma membrane],3xFN14:sTWEAK,TWEAK homotrimer [plasma membrane],TNFRSF12A [plasma membrane],sTWEAK,TWEAK homotrimers [plasma membrane],sTWEAK trimer [extracellular region],sTNFSF12 [extracellular region],TWEAK trimer [plasma membrane],TNFSF12 [plasma membrane],TRAF1:TRAF2:K63polyUb-cIAP1,2 [cytosol],K63polyUb-cIAP1,2 [cytosol],K63polyUb-BIRC2 [cytosol],K63polyUb-BIRC3 [cytosol]]"
Regulation of RAS by GAPs,NF1 is degraded by the proteasome,R-HSA-5658430,[SPRED dimer:ub-NF1 [plasma membrane]],[SPRED dimer [plasma membrane]],"[26S proteasome [cytosol],PSMD3 [cytosol],PSMA6 [cytosol],PSMD2 [cytosol],PSMA5 [cytosol],PSMD13 [cytosol],PSMA4 [cytosol],PSMD12 [cytosol],PSMA3 [cytosol],PSMD11 [cytosol],PSMA2 [cytosol],SHFM1 [cytosol],PSMD10 [cytosol],PSMA1 [cytosol],PSMD1 [cytosol],PSMD14 [cytosol],PSMC6 [cytosol],PSMC5 [cytosol],PSMC4 [cytosol],PSMC3 [cytosol],PSMC2 [cytosol],PSMC1 [cytosol],PSMB9 [cytosol],PSMB8 [cytosol],PSMB11 [cytosol],PSME4 [cytosol],PSMB7 [cytosol],PSMB6 [cytosol],PSMA8 [cytosol],PSMF1 [cytosol],PSME3 [cytosol],PSMB5 [cytosol],PSME2 [cytosol],PSMB4 [cytosol],PSME1 [cytosol],PSMD9 [cytosol],PSMB3 [cytosol],PSMD8 [cytosol],PSMB2 [cytosol],PSMD7 [cytosol],PSMD6 [cytosol],PSMB10 [cytosol],PSMD5 [cytosol],PSMB1 [cytosol],PSMD4 [cytosol],PSMA7 [cytosol]]"
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,Expression of lymphocyte cytosolic protein 1,R-HSA-8950426,[LCP1 gene [nucleoplasm]],[LCP1 [cell junction]],"[Y963-STAT4 dimer [nucleoplasm],p-Y693-STAT4 [nucleoplasm]]"
Dectin-1 mediated noncanonical NF-kB signaling,CCL17 and CCL22 genes are transcribed,R-HSA-5660965,"[CCL17,CCL22 genes [nucleoplasm]]","[CCL17,CCL22 mRNA [cytosol]]","[p-S276-RELA:RELB [nucleoplasm],p-S276-RELA [nucleoplasm],RELB [nucleoplasm],p52:RELB [nucleoplasm],p52 [nucleoplasm]]"
Interleukin-4 and Interleukin-13 signaling,Expression of STAT6-upregulated extracellular proteins,R-HSA-6793978,[STAT6 upregulated extracellular protein genes [nucleoplasm]],[STAT6 upregulated extracellular proteins [extracellular region]],"[p-Y641-STAT6 dimer [nucleoplasm],p-Y641-STAT6 [nucleoplasm]]"
Antimicrobial peptides,LYZ hydrolyzes peptidoglycans in the bacterial cell wall,R-HSA-8862320,"[H2O [extracellular region],LYZ:PGN [extracellular region]]","[MurNAc:Peptide [cell wall],betaGlcNAc [cell wall]]","[LYZ:PGN [extracellular region],GlcNac-(1-->4)MurNAc-L-Ala-gamma-D-Glu-L-Lys-(D-Ala)2 [cell wall],LYZ [extracellular region]]"
Interleukin-2 signaling,SYK is a substrate for JAK1,R-HSA-508282,"[ATP [cytosol],IL2:IL2R trimer:p-JAK1:JAK3:SYK [plasma membrane]]","[ADP [cytosol],IL2:IL2R trimer:p-JAK1:JAK3:p-SYK [plasma membrane]]","[IL2:IL2R trimer:p-JAK1:JAK3:SYK [plasma membrane],IL2:IL2R trimer:p-JAK1:JAK3 [plasma membrane],IL2RG:JAK3 [plasma membrane],JAK3 [cytosol],IL2RG [plasma membrane],IL2RA:IL2RB:p-JAK1:IL2 [plasma membrane],IL2RA:IL2RB:p-JAK1 [plasma membrane],IL2RB:p-JAK1 [plasma membrane],IL2RB [plasma membrane],p-Y-JAK1 [cytosol],IL2RA [plasma membrane],IL2 [extracellular region],SYK [cytosol]]"
