First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429815"",""Formation Of Bloc-1 Complex"")",429815,"Gillespie, ME",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")",8849353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849348"",""RAB6:GTP and BICD homodimers bind COPI-independent Golgi-to-ER retrograde cargo"")",8849348,"Rothfels, K",Yes,BICD2 dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")",8849353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849348"",""RAB6:GTP and BICD homodimers bind COPI-independent Golgi-to-ER retrograde cargo"")",8849348,"Rothfels, K",Yes,BICD1 dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863463"",""STON2 binds SYT proteins"")",8863463,"Rothfels, K",Yes,STON1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863463"",""STON2 binds SYT proteins"")",8863463,"Rothfels, K",Yes,STON2 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")",8863727,"Rothfels, K",Yes,STON1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")",8863727,"Rothfels, K",Yes,STON2 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"Rothfels, K",Yes,TOR1B hexamer [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"Rothfels, K",Yes,TOR1A hexamer [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")",8863727,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"Rothfels, K",Yes,NEDD8-STON1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")",8863727,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"Rothfels, K",Yes,NEDD8-STON2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,FCHO1 dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,FCHO2 dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868659"",""Clathrin recruits auxilins to the clathrin-coated vesicle"")",8868659,"Rothfels, K",Yes,DNAJC6 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868659"",""Clathrin recruits auxilins to the clathrin-coated vesicle"")",8868659,"Rothfels, K",Yes,GAK [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"Rothfels, K",Yes,NECAP2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"Rothfels, K",Yes,NECAP1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,ITSN2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,ITSN1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,SH3GL1 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,SH3GL3 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,SH3GL2 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,PACSIN3 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,PACSIN1 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,PACSIN2 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,SNX18 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,SNX9 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")",8868651,"Rothfels, K",Yes,SYNJ1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")",8868651,"Rothfels, K",Yes,SYNJ2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")",8868651,"Rothfels, K",Yes,OCRL [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,N-WASP [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,CTTN [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8933446"",""Active AKT phosphorylates DENND1A and DENND1B in response to insulin signaling"")",8933446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8933452"",""YWHAE dimer binds phosphorylated DENND1 proteins"")",8933452,"Rothfels, K",Yes,p-2S DENND1B [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8933446"",""Active AKT phosphorylates DENND1A and DENND1B in response to insulin signaling"")",8933446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8933452"",""YWHAE dimer binds phosphorylated DENND1 proteins"")",8933452,"Rothfels, K",Yes,"p-S536, S538 DENND1A [cytosol]",EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917693"",""ESCRT Disassembly"")",917693,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671702"",""AP1G2 binds HGS and CHMP2A"")",5671702,"Jassal, B",No,CHMP2A [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
